order_id,customer_id,order_date,product_category,product_name,quantity,price_per_unit,discount_applied,delivery_status
ORD-01207,CUST-394,2023-03-27,Home Goods,Air Fryer,2,344.35,0.12,Delivered
ORD-01208,CUST-861,2023-12-14,Electronics,Smartphone,3,34.12,0.13,Returned
ORD-01209,CUST-345,2023-11-23,Food & Beverage,Coffee Beans,5,354.47,0.00,Shipped
ORD-01210,CUST-341,2023-11-09,Books,History Book,4,365.21,0.00,Pending
ORD-01211,CUST-605,2023-02-02,Food & Beverage,Snack Pack,2,171.63,0.02,Shipped
ORD-01212,CUST-600,2023-11-02,Clothing,Jeans,2,255.69,0.00,Returned
ORD-01213,CUST-970,2023-12-17,Books,Cookbook,1,311.60,0.00,Delivered
ORD-01214,CUST-510,2023-10-09,Home Goods,Air Fryer,1,319.84,0.17,Returned
ORD-01215,CUST-579,2023-01-24,Clothing,Jacket,4,413.07,0.09,Returned
ORD-01216,CUST-957,2023-07-17,Home Goods,Coffee Maker,4,123.75,0.00,Cancelled
ORD-01217,CUST-887,2023-01-18,Home Goods,Coffee Maker,1,480.54,0.00,Shipped
ORD-01218,CUST-715,2023-03-09,Food & Beverage,Organic Tea,4,217.00,0.00,Cancelled
ORD-01219,CUST-859,2023-09-23,Books,Fiction Novel,1,316.74,0.13,Cancelled
ORD-01220,CUST-485,2023-08-25,Books,History Book,1,96.21,0.05,Returned
ORD-01221,CUST-425,2023-04-09,Electronics,Smartwatch,3,412.01,0.00,Shipped
ORD-01222,CUST-549,2023-02-04,Electronics,Laptop,3,128.40,0.07,Pending
ORD-01223,CUST-705,2023-01-17,Clothing,Sneakers,2,310.26,0.00,Returned
ORD-01224,CUST-202,2023-01-01,Clothing,Dress,3,31.06,0.00,Shipped
ORD-01225,CUST-698,2023-09-12,Food & Beverage,Snack Pack,3,161.94,0.02,Shipped
ORD-01226,CUST-865,2023-11-01,Books,Biography,1,188.34,0.00,Cancelled
ORD-01227,CUST-220,2023-05-22,Home Goods,Toaster,3,129.08,0.10,Shipped
ORD-01228,CUST-723,2023-02-13,Food & Beverage,Protein Bar,2,288.02,0.00,Delivered
ORD-01229,CUST-228,2023-12-25,Home Goods,Coffee Maker,5,224.93,0.00,Returned
ORD-01230,CUST-976,2023-01-13,Electronics,Tablet,2,14.22,0.00,Shipped
ORD-01231,CUST-398,2023-09-15,Food & Beverage,Snack Pack,5,453.06,0.00,Shipped
ORD-01232,CUST-811,2023-03-03,Clothing,Sneakers,2,470.39,0.00,Shipped
ORD-01233,CUST-546,2023-09-21,Electronics,Laptop,1,167.33,0.00,Delivered
ORD-01234,CUST-937,2023-06-01,Home Goods,Blender,1,133.58,0.06,Delivered
ORD-01235,CUST-706,2023-10-03,Food & Beverage,Snack Pack,4,202.20,0.00,Delivered
ORD-01236,CUST-719,2023-02-14,Food & Beverage,Organic Tea,4,364.45,0.03,Pending
ORD-01237,CUST-905,2023-06-06,Books,Cookbook,5,75.28,0.00,Shipped
ORD-01238,CUST-386,2023-10-25,Food & Beverage,Energy Drink,4,117.68,0.00,Delivered
ORD-01239,CUST-99,2023-05-19,Home Goods,Toaster,2,52.81,0.03,Returned
ORD-01240,CUST-699,2023-06-15,Home Goods,Coffee Maker,5,113.86,0.00,Pending
ORD-01241,CUST-642,2023-05-08,Home Goods,Toaster,3,37.70,0.00,Shipped
ORD-01242,CUST-204,2023-07-18,Electronics,Smartphone,2,150.25,0.19,Pending
ORD-01243,CUST-300,2023-06-27,Clothing,T-Shirt,4,439.05,0.00,Returned
ORD-01244,CUST-541,2023-06-09,Electronics,Headphones,5,234.15,0.00,Returned
ORD-01245,CUST-702,2023-09-05,Food & Beverage,Protein Bar,2,335.81,0.00,Shipped
ORD-01246,CUST-246,2023-04-19,Electronics,Smartphone,1,449.03,0.00,Returned
ORD-01247,CUST-823,2023-11-02,Clothing,T-Shirt,4,192.38,0.00,Returned
ORD-01248,CUST-159,2023-03-02,Food & Beverage,Coffee Beans,3,336.24,0.04,Shipped
ORD-01249,CUST-656,2023-03-18,Clothing,T-Shirt,1,160.52,0.20,Delivered
ORD-01250,CUST-799,2023-03-16,Food & Beverage,Snack Pack,1,28.23,0.00,Pending
ORD-01251,CUST-152,2023-04-13,Clothing,Dress,4,447.27,0.11,Cancelled
ORD-01252,CUST-748,2023-01-14,Food & Beverage,Organic Tea,1,296.17,0.00,Returned
ORD-01253,CUST-25,2023-11-08,Home Goods,Vacuum Cleaner,4,77.40,0.06,Returned
ORD-01254,CUST-422,2023-01-09,Electronics,Smartwatch,1,447.78,0.00,Delivered
ORD-01255,CUST-464,2023-05-02,Clothing,Sneakers,1,38.91,0.02,Delivered
ORD-01256,CUST-207,2023-12-27,Books,History Book,3,274.78,0.00,Cancelled
ORD-01257,CUST-531,2023-03-15,Books,History Book,1,451.25,0.16,Pending
ORD-01258,CUST-980,2023-04-11,Books,Science Book,4,231.67,0.00,Delivered
ORD-01259,CUST-369,2023-09-12,Books,Biography,3,450.07,0.00,Shipped
ORD-01260,CUST-27,2023-07-16,Electronics,Smartwatch,2,241.51,0.00,Returned
ORD-01261,CUST-181,2023-05-17,Home Goods,Coffee Maker,5,425.61,0.00,Returned
ORD-01262,CUST-42,2023-06-27,Clothing,Jeans,2,261.35,0.00,Shipped
ORD-01263,CUST-523,2023-06-08,Food & Beverage,Energy Drink,2,215.32,0.00,Pending
ORD-01264,CUST-662,2023-06-14,Food & Beverage,Coffee Beans,3,496.99,0.00,Cancelled
ORD-01265,CUST-47,2023-08-05,Electronics,Headphones,1,486.36,0.00,Shipped
ORD-01266,CUST-419,2023-05-11,Books,Biography,1,220.00,0.04,Delivered
ORD-01267,CUST-116,2023-10-20,Books,Science Book,4,47.65,0.05,Cancelled
ORD-01268,CUST-491,2023-04-05,Home Goods,Toaster,3,248.27,0.00,Cancelled
ORD-01269,CUST-98,2023-04-21,Food & Beverage,Protein Bar,4,207.57,0.14,Pending
ORD-01270,CUST-760,2023-06-26,Home Goods,Air Fryer,4,408.01,0.00,Delivered
ORD-01271,CUST-838,2023-09-12,Home Goods,Toaster,2,457.63,0.00,Pending
ORD-01272,CUST-53,2023-05-01,Books,Cookbook,1,99.86,0.00,Delivered
ORD-01273,CUST-883,2022-12-31,Clothing,T-Shirt,5,215.16,0.00,Cancelled
ORD-01274,CUST-883,2023-09-05,Clothing,Sneakers,5,201.14,0.00,Returned
ORD-01275,CUST-39,2023-12-02,Home Goods,Coffee Maker,3,257.10,0.12,Returned
ORD-01276,CUST-728,2023-10-12,Food & Beverage,Snack Pack,2,299.87,0.00,Returned
ORD-01277,CUST-855,2023-01-05,Clothing,Dress,2,393.43,0.14,Cancelled
ORD-01278,CUST-377,2023-10-08,Electronics,Smartwatch,4,127.00,0.00,Delivered
ORD-01279,CUST-912,2023-12-23,Clothing,Jacket,2,371.78,0.00,Pending
ORD-01280,CUST-518,2023-03-09,Home Goods,Coffee Maker,1,99.97,0.13,Pending
ORD-01281,CUST-527,2023-03-18,Food & Beverage,Energy Drink,1,125.90,0.13,Cancelled
ORD-01282,CUST-762,2023-08-21,Books,Biography,4,348.33,0.09,Returned
ORD-01283,CUST-502,2023-07-26,Home Goods,Toaster,2,167.51,0.20,Shipped
ORD-01284,CUST-66,2023-11-17,Home Goods,Air Fryer,5,323.52,0.00,Cancelled
ORD-01285,CUST-130,2023-10-08,Books,History Book,4,493.65,0.00,Shipped
ORD-01286,CUST-894,2023-11-04,Home Goods,Toaster,1,488.58,0.19,Returned
ORD-01287,CUST-70,2023-10-31,Electronics,Laptop,5,296.33,0.00,Returned
ORD-01288,CUST-140,2023-05-05,Home Goods,Toaster,1,227.78,0.00,Delivered
ORD-01289,CUST-794,2023-10-31,Food & Beverage,Energy Drink,4,442.83,0.00,Delivered
ORD-01290,CUST-859,2023-07-31,Clothing,T-Shirt,1,143.99,0.00,Pending
ORD-01291,CUST-26,2023-01-06,Books,History Book,3,286.18,0.00,Returned
ORD-01292,CUST-325,2023-07-03,Home Goods,Air Fryer,5,195.54,0.00,Pending
ORD-01293,CUST-966,2023-05-26,Clothing,Jacket,2,71.98,0.00,Delivered
ORD-01294,CUST-20,2023-05-07,Books,Fiction Novel,2,321.09,0.20,Shipped
ORD-01295,CUST-829,2023-07-10,Home Goods,Coffee Maker,4,382.77,0.04,Returned
ORD-01296,CUST-21,2023-07-02,Clothing,Jeans,5,55.20,0.00,Cancelled
ORD-01297,CUST-733,2023-11-30,Clothing,Jacket,4,108.67,0.00,Delivered
ORD-01298,CUST-147,2023-05-16,Food & Beverage,Snack Pack,2,231.17,0.00,Shipped
ORD-01299,CUST-736,2023-12-03,Books,Fiction Novel,3,380.47,0.00,Pending
ORD-01300,CUST-936,2023-02-19,Electronics,Smartwatch,5,33.72,0.00,Pending
ORD-01301,CUST-306,2023-10-20,Home Goods,Toaster,4,472.17,0.00,Cancelled
ORD-01302,CUST-177,2023-10-20,Clothing,Dress,2,122.09,0.00,Cancelled
ORD-01303,CUST-398,2023-10-22,Food & Beverage,Organic Tea,3,223.60,0.07,Delivered
ORD-01304,CUST-475,2023-05-20,Home Goods,Blender,2,144.27,0.14,Pending
ORD-01305,CUST-806,2023-04-26,Food & Beverage,Protein Bar,4,319.15,0.00,Delivered
ORD-01306,CUST-358,2023-12-15,Home Goods,Vacuum Cleaner,5,225.11,0.00,Delivered
ORD-01307,CUST-520,2023-04-26,Home Goods,Vacuum Cleaner,3,317.04,0.00,Pending
ORD-01308,CUST-34,2023-02-18,Books,Science Book,3,232.73,0.10,Pending
ORD-01309,CUST-842,2023-03-24,Home Goods,Vacuum Cleaner,5,322.10,0.00,Shipped
ORD-01310,CUST-763,2023-12-20,Food & Beverage,Organic Tea,2,130.66,0.00,Shipped
ORD-01311,CUST-258,2023-02-06,Home Goods,Vacuum Cleaner,3,259.56,0.00,Pending
ORD-01312,CUST-395,2023-06-27,Clothing,T-Shirt,1,373.30,0.18,Pending
ORD-01313,CUST-253,2023-02-16,Clothing,Jeans,2,201.00,0.05,Pending
ORD-01314,CUST-248,2023-01-01,Books,History Book,3,364.52,0.00,Cancelled
ORD-01315,CUST-77,2023-11-19,Electronics,Tablet,4,453.48,0.00,Pending
ORD-01316,CUST-629,2023-02-11,Books,Biography,3,373.40,0.12,Returned
ORD-01317,CUST-418,2023-10-05,Clothing,Jeans,4,223.99,0.20,Delivered
ORD-01318,CUST-969,2023-03-04,Clothing,Dress,3,21.08,0.00,Returned
ORD-01319,CUST-571,2023-03-20,Books,Cookbook,5,485.80,0.00,Returned
ORD-01320,CUST-83,2023-03-21,Electronics,Laptop,3,51.84,0.00,Cancelled
ORD-01321,CUST-796,2023-07-20,Home Goods,Vacuum Cleaner,3,96.04,0.00,Returned
ORD-01322,CUST-443,2023-02-26,Clothing,T-Shirt,5,265.20,0.00,Pending
ORD-01323,CUST-580,2023-05-15,Home Goods,Toaster,3,188.14,0.14,Cancelled
ORD-01324,CUST-636,2023-04-21,Home Goods,Coffee Maker,4,318.09,0.00,Returned
ORD-01325,CUST-743,2023-09-15,Books,Fiction Novel,3,310.47,0.00,Pending
ORD-01326,CUST-629,2023-05-06,Books,Fiction Novel,3,130.29,0.01,Shipped
ORD-01327,CUST-935,2023-06-17,Clothing,Sneakers,1,279.10,0.00,Delivered
ORD-01328,CUST-638,2023-06-27,Home Goods,Vacuum Cleaner,2,447.52,0.10,Shipped
ORD-01329,CUST-9,2023-02-11,Electronics,Headphones,2,151.49,0.00,Shipped
ORD-01330,CUST-859,2023-09-23,Home Goods,Blender,4,418.41,0.00,Delivered
ORD-01331,CUST-920,2023-11-20,Electronics,Smartwatch,5,82.47,0.00,Cancelled
ORD-01332,CUST-122,2023-08-10,Clothing,Sneakers,1,313.63,0.00,Cancelled
ORD-01333,CUST-930,2023-12-02,Electronics,Headphones,3,494.37,0.00,Shipped
ORD-01334,CUST-7,2023-11-16,Electronics,Headphones,4,317.07,0.00,Cancelled
ORD-01335,CUST-106,2023-03-26,Clothing,Jeans,5,308.38,0.00,Delivered
ORD-01336,CUST-268,2023-11-03,Clothing,Sneakers,5,449.37,0.15,Cancelled
ORD-01337,CUST-844,2023-10-21,Books,Science Book,5,63.64,0.00,Pending
ORD-01338,CUST-420,2023-06-20,Electronics,Smartwatch,1,34.26,0.00,Returned
ORD-01339,CUST-829,2023-02-26,Home Goods,Blender,3,334.30,0.00,Pending
ORD-01340,CUST-156,2023-07-02,Home Goods,Coffee Maker,4,186.50,0.00,Returned
ORD-01341,CUST-588,2023-05-02,Food & Beverage,Coffee Beans,3,241.82,0.00,Delivered
ORD-01342,CUST-955,2023-06-16,Books,History Book,5,51.98,0.05,Delivered
ORD-01343,CUST-8,2023-12-24,Food & Beverage,Protein Bar,1,153.49,0.00,Delivered
ORD-01344,CUST-534,2023-11-13,Electronics,Smartphone,1,447.50,0.00,Returned
ORD-01345,CUST-251,2023-09-09,Books,Science Book,4,210.35,0.00,Pending
ORD-01346,CUST-876,2023-11-06,Electronics,Tablet,5,411.03,0.19,Pending
ORD-01347,CUST-611,2023-08-11,Home Goods,Air Fryer,5,256.45,0.00,Returned
ORD-01348,CUST-696,2023-05-31,Books,Biography,4,146.01,0.07,Pending
ORD-01349,CUST-556,2023-04-15,Home Goods,Vacuum Cleaner,3,406.93,0.00,Returned
ORD-01350,CUST-888,2023-08-17,Books,Science Book,2,278.32,0.00,Returned
ORD-01351,CUST-759,2023-07-27,Clothing,Jacket,1,121.31,0.00,Pending
ORD-01352,CUST-873,2023-08-22,Home Goods,Blender,1,290.99,0.00,Delivered
ORD-01353,CUST-954,2023-05-05,Books,Science Book,4,82.30,0.00,Returned
ORD-01354,CUST-825,2023-09-01,Books,Cookbook,2,419.47,0.05,Returned
ORD-01355,CUST-123,2023-08-15,Food & Beverage,Protein Bar,3,241.74,0.00,Delivered
ORD-01356,CUST-809,2023-11-09,Books,Science Book,5,450.67,0.17,Returned
ORD-01357,CUST-302,2023-12-22,Books,Biography,2,154.95,0.03,Pending
ORD-01358,CUST-753,2023-12-15,Electronics,Laptop,3,498.51,0.00,Pending
ORD-01359,CUST-973,2023-11-01,Home Goods,Toaster,3,210.47,0.00,Pending
ORD-01360,CUST-537,2023-06-10,Clothing,Jacket,1,269.22,0.00,Cancelled
ORD-01361,CUST-878,2023-12-12,Electronics,Laptop,2,173.31,0.00,Cancelled
ORD-01362,CUST-776,2023-01-26,Food & Beverage,Snack Pack,3,455.63,0.00,Shipped
ORD-01363,CUST-601,2023-10-23,Books,Fiction Novel,3,302.45,0.00,Pending
ORD-01364,CUST-393,2023-04-12,Food & Beverage,Snack Pack,5,35.79,0.00,Pending
ORD-01365,CUST-400,2023-06-04,Books,Cookbook,1,23.35,0.00,Returned
ORD-01366,CUST-30,2023-07-09,Clothing,Dress,3,177.07,0.00,Delivered
ORD-01367,CUST-837,2023-02-19,Home Goods,Toaster,1,18.11,0.00,Delivered
ORD-01368,CUST-151,2023-05-05,Electronics,Headphones,3,410.04,0.00,Shipped
ORD-01369,CUST-482,2023-05-23,Food & Beverage,Protein Bar,4,211.38,0.00,Shipped
ORD-01370,CUST-873,2023-10-22,Home Goods,Air Fryer,5,240.57,0.10,Cancelled
ORD-01371,CUST-941,2023-10-08,Clothing,Jeans,5,17.28,0.01,Shipped
ORD-01372,CUST-814,2023-11-05,Electronics,Smartphone,3,24.30,0.10,Returned
ORD-01373,CUST-90,2023-11-09,Food & Beverage,Organic Tea,4,201.53,0.00,Shipped
ORD-01374,CUST-392,2023-03-18,Food & Beverage,Snack Pack,4,433.11,0.00,Delivered
ORD-01375,CUST-507,2023-02-05,Clothing,Jeans,5,100.82,0.00,Pending
ORD-01376,CUST-501,2023-06-23,Electronics,Headphones,4,499.27,0.00,Delivered
ORD-01377,CUST-207,2023-09-26,Home Goods,Coffee Maker,1,380.37,0.00,Cancelled
ORD-01378,CUST-432,2023-05-26,Home Goods,Air Fryer,5,42.28,0.00,Shipped
ORD-01379,CUST-789,2023-05-23,Home Goods,Air Fryer,2,345.80,0.16,Shipped
ORD-01380,CUST-428,2023-10-10,Books,Biography,1,479.72,0.00,Cancelled
ORD-01381,CUST-45,2023-08-31,Books,Science Book,3,270.22,0.00,Pending
ORD-01382,CUST-164,2023-06-27,Books,Biography,3,130.86,0.00,Delivered
ORD-01383,CUST-338,2023-07-07,Clothing,Sneakers,3,174.69,0.00,Pending
ORD-01384,CUST-91,2023-09-30,Clothing,Jeans,4,243.54,0.20,Shipped
ORD-01385,CUST-212,2023-06-10,Food & Beverage,Energy Drink,5,387.25,0.00,Delivered
ORD-01386,CUST-578,2023-07-11,Home Goods,Vacuum Cleaner,4,404.70,0.00,Shipped
ORD-01387,CUST-401,2023-10-13,Food & Beverage,Energy Drink,4,26.94,0.00,Delivered
ORD-01388,CUST-726,2023-08-19,Books,Science Book,5,395.06,0.00,Cancelled
ORD-01389,CUST-984,2023-02-05,Home Goods,Coffee Maker,4,267.79,0.00,Shipped
ORD-01390,CUST-661,2023-11-03,Clothing,T-Shirt,5,264.39,0.00,Shipped
ORD-01391,CUST-175,2023-04-23,Electronics,Headphones,3,122.82,0.00,Pending
ORD-01392,CUST-702,2023-10-16,Home Goods,Coffee Maker,5,442.75,0.00,Delivered
ORD-01393,CUST-105,2023-01-02,Food & Beverage,Coffee Beans,5,337.87,0.15,Shipped
ORD-01394,CUST-642,2023-01-01,Electronics,Tablet,1,279.03,0.13,Returned
ORD-01395,CUST-512,2023-07-22,Clothing,Dress,5,498.04,0.00,Returned
ORD-01396,CUST-97,2023-03-16,Electronics,Laptop,5,107.60,0.08,Cancelled
ORD-01397,CUST-323,2023-01-25,Food & Beverage,Protein Bar,2,483.47,0.05,Cancelled
ORD-01398,CUST-544,2023-12-23,Food & Beverage,Coffee Beans,1,393.80,0.00,Shipped
ORD-01399,CUST-95,2023-08-20,Electronics,Smartphone,4,47.61,0.00,Delivered
ORD-01400,CUST-873,2023-06-21,Electronics,Laptop,5,96.21,0.01,Delivered
ORD-01401,CUST-343,2023-05-08,Food & Beverage,Organic Tea,4,349.17,0.00,Returned
ORD-01402,CUST-198,2023-07-08,Home Goods,Toaster,3,328.76,0.00,Shipped
ORD-01403,CUST-615,2023-05-14,Clothing,Dress,5,290.65,0.00,Returned
ORD-01404,CUST-555,2023-03-07,Food & Beverage,Protein Bar,3,449.73,0.00,Pending
ORD-01405,CUST-768,2023-02-23,Home Goods,Vacuum Cleaner,1,88.50,0.19,Cancelled
ORD-01406,CUST-15,2023-03-08,Books,Cookbook,1,184.41,0.00,Pending
ORD-01407,CUST-161,2023-11-18,Food & Beverage,Snack Pack,1,39.93,0.00,Cancelled
ORD-01408,CUST-981,2023-02-09,Books,Cookbook,3,195.68,0.00,Shipped
ORD-01409,CUST-371,2023-08-19,Home Goods,Air Fryer,4,155.92,0.00,Delivered
ORD-01410,CUST-495,2023-05-10,Home Goods,Vacuum Cleaner,5,137.68,0.12,Returned
ORD-01411,CUST-982,2023-07-20,Food & Beverage,Snack Pack,2,342.80,0.17,Delivered
ORD-01412,CUST-22,2023-11-02,Clothing,Sneakers,5,33.82,0.00,Shipped
ORD-01413,CUST-726,2023-08-26,Home Goods,Blender,3,443.75,0.00,Returned
ORD-01414,CUST-407,2023-01-03,Food & Beverage,Energy Drink,2,113.10,0.00,Returned
ORD-01415,CUST-668,2023-03-22,Food & Beverage,Snack Pack,4,351.67,0.18,Shipped
ORD-01416,CUST-857,2023-01-24,Home Goods,Air Fryer,1,250.29,0.13,Pending
ORD-01417,CUST-10,2023-12-25,Books,Cookbook,1,476.44,0.00,Pending
ORD-01418,CUST-750,2023-02-11,Electronics,Tablet,2,458.94,0.00,Pending
ORD-01419,CUST-344,2023-04-30,Home Goods,Vacuum Cleaner,1,125.09,0.10,Returned
ORD-01420,CUST-832,2023-10-14,Home Goods,Blender,4,468.69,0.00,Shipped
ORD-01421,CUST-932,2023-02-05,Electronics,Laptop,3,326.11,0.00,Shipped
ORD-01422,CUST-420,2023-11-03,Electronics,Smartwatch,1,336.27,0.00,Cancelled
ORD-01423,CUST-476,2023-12-10,Electronics,Headphones,5,352.02,0.00,Returned
ORD-01424,CUST-403,2023-08-10,Home Goods,Air Fryer,3,183.01,0.00,Returned
ORD-01425,CUST-557,2023-07-24,Food & Beverage,Snack Pack,3,321.95,0.17,Pending
ORD-01426,CUST-594,2023-12-11,Food & Beverage,Coffee Beans,1,49.95,0.16,Pending
ORD-01427,CUST-848,2023-10-02,Books,Biography,3,121.80,0.00,Cancelled
ORD-01428,CUST-388,2023-02-10,Clothing,Dress,5,98.60,0.17,Pending
ORD-01429,CUST-973,2023-08-31,Books,Biography,5,222.35,0.12,Returned
ORD-01430,CUST-397,2023-04-11,Home Goods,Blender,4,436.36,0.12,Cancelled
ORD-01431,CUST-791,2023-03-03,Clothing,Jacket,1,288.18,0.00,Returned
ORD-01432,CUST-176,2023-04-04,Food & Beverage,Energy Drink,3,64.13,0.00,Shipped
ORD-01433,CUST-277,2023-04-16,Books,History Book,4,370.28,0.00,Returned
ORD-01434,CUST-996,2023-02-09,Home Goods,Toaster,4,140.47,0.00,Returned
ORD-01435,CUST-879,2023-09-20,Food & Beverage,Organic Tea,5,11.04,0.00,Cancelled
ORD-01436,CUST-796,2023-10-22,Home Goods,Toaster,5,409.96,0.00,Delivered
ORD-01437,CUST-411,2023-12-17,Clothing,Dress,4,274.82,0.00,Pending
ORD-01438,CUST-939,2023-08-27,Electronics,Tablet,3,401.84,0.00,Pending
ORD-01439,CUST-899,2023-12-22,Home Goods,Toaster,2,402.87,0.10,Cancelled
ORD-01440,CUST-274,2023-01-20,Food & Beverage,Protein Bar,1,236.59,0.00,Pending
ORD-01441,CUST-388,2023-10-14,Electronics,Smartwatch,5,21.66,0.00,Returned
ORD-01442,CUST-753,2023-08-27,Electronics,Tablet,1,211.07,0.00,Shipped
ORD-01443,CUST-599,2023-12-07,Electronics,Tablet,5,397.78,0.08,Shipped
ORD-01444,CUST-105,2023-01-16,Home Goods,Vacuum Cleaner,4,360.74,0.18,Pending
ORD-01445,CUST-219,2023-09-12,Clothing,Dress,4,392.41,0.00,Delivered
ORD-01446,CUST-471,2023-01-10,Food & Beverage,Protein Bar,5,195.27,0.00,Shipped
ORD-01447,CUST-475,2023-10-02,Electronics,Tablet,4,130.53,0.00,Cancelled
ORD-01448,CUST-387,2023-07-14,Home Goods,Toaster,4,207.72,0.00,Shipped
ORD-01449,CUST-723,2023-12-01,Food & Beverage,Organic Tea,2,98.22,0.06,Pending
ORD-01450,CUST-796,2023-06-24,Clothing,T-Shirt,2,382.12,0.00,Delivered
ORD-01451,CUST-638,2023-07-12,Food & Beverage,Organic Tea,4,469.28,0.00,Returned
ORD-01452,CUST-950,2023-08-07,Home Goods,Coffee Maker,5,96.97,0.00,Shipped
ORD-01453,CUST-281,2023-04-23,Books,Biography,2,292.29,0.05,Pending
ORD-01454,CUST-671,2023-06-03,Books,Biography,3,340.87,0.00,Pending
ORD-01455,CUST-520,2023-08-13,Books,History Book,2,352.91,0.18,Delivered
ORD-01456,CUST-975,2023-03-31,Clothing,Jacket,5,72.40,0.00,Pending
ORD-01457,CUST-179,2023-02-12,Electronics,Smartwatch,2,197.17,0.00,Shipped
ORD-01458,CUST-832,2023-07-21,Electronics,Laptop,4,331.85,0.02,Delivered
ORD-01459,CUST-824,2023-09-10,Books,Cookbook,4,117.08,0.00,Shipped
ORD-01460,CUST-816,2023-08-09,Clothing,Sneakers,5,87.55,0.10,Returned
ORD-01461,CUST-369,2023-09-21,Books,Science Book,2,479.66,0.19,Shipped
ORD-01462,CUST-420,2023-08-03,Food & Beverage,Snack Pack,3,188.26,0.00,Shipped
ORD-01463,CUST-815,2023-11-13,Electronics,Headphones,3,284.60,0.08,Delivered
ORD-01464,CUST-620,2023-02-03,Home Goods,Toaster,1,442.07,0.10,Pending
ORD-01465,CUST-553,2023-12-23,Books,Fiction Novel,1,105.34,0.00,Returned
ORD-01466,CUST-723,2023-08-10,Clothing,Jacket,5,310.13,0.10,Delivered
ORD-01467,CUST-266,2023-08-19,Electronics,Smartphone,2,313.88,0.00,Cancelled
ORD-01468,CUST-944,2023-09-15,Clothing,T-Shirt,5,122.62,0.14,Pending
ORD-01469,CUST-761,2023-08-20,Books,Biography,1,358.75,0.00,Pending
ORD-01470,CUST-783,2023-08-17,Books,Science Book,3,475.40,0.00,Pending
ORD-01471,CUST-95,2023-04-02,Books,Fiction Novel,4,113.60,0.10,Shipped
ORD-01472,CUST-647,2023-12-07,Electronics,Laptop,2,159.74,0.00,Returned
ORD-01473,CUST-996,2023-12-22,Electronics,Smartwatch,5,442.50,0.00,Cancelled
ORD-01474,CUST-395,2023-04-19,Clothing,Jeans,2,201.90,0.08,Returned
ORD-01475,CUST-443,2023-11-05,Books,Biography,5,131.76,0.00,Returned
ORD-01476,CUST-14,2023-11-05,Clothing,Dress,4,87.44,0.00,Pending
ORD-01477,CUST-76,2023-05-01,Home Goods,Air Fryer,2,143.26,0.06,Returned
ORD-01478,CUST-235,2023-12-13,Clothing,Dress,4,134.54,0.00,Delivered
ORD-01479,CUST-498,2023-02-22,Food & Beverage,Coffee Beans,4,49.97,0.00,Cancelled
ORD-01480,CUST-80,2023-02-02,Electronics,Tablet,5,439.82,0.02,Cancelled
ORD-01481,CUST-177,2023-09-08,Electronics,Smartwatch,4,284.74,0.00,Cancelled
ORD-01482,CUST-106,2023-12-12,Food & Beverage,Protein Bar,4,364.22,0.19,Delivered
ORD-01483,CUST-531,2023-12-14,Food & Beverage,Organic Tea,4,373.95,0.09,Returned
ORD-01484,CUST-467,2023-12-20,Food & Beverage,Energy Drink,1,476.16,0.00,Returned
ORD-01485,CUST-132,2023-04-25,Books,Science Book,3,107.97,0.00,Shipped
ORD-01486,CUST-20,2023-11-05,Books,Science Book,3,131.92,0.02,Delivered
ORD-01487,CUST-372,2023-06-30,Electronics,Headphones,4,391.76,0.07,Pending
ORD-01488,CUST-415,2023-06-18,Electronics,Smartphone,4,55.67,0.10,Pending
ORD-01489,CUST-541,2023-06-14,Electronics,Smartwatch,3,419.91,0.00,Pending
ORD-01490,CUST-311,2023-03-20,Home Goods,Coffee Maker,1,469.38,0.00,Delivered
ORD-01491,CUST-623,2023-10-05,Clothing,Sneakers,1,256.81,0.00,Shipped
ORD-01492,CUST-904,2023-10-26,Electronics,Smartwatch,5,163.88,0.00,Returned
ORD-01493,CUST-455,2023-06-22,Electronics,Smartwatch,3,398.06,0.00,Cancelled
ORD-01494,CUST-106,2023-10-20,Books,Fiction Novel,5,324.70,0.00,Returned
ORD-01495,CUST-287,2023-09-26,Electronics,Laptop,2,95.28,0.00,Cancelled
ORD-01496,CUST-198,2023-07-10,Books,Science Book,1,108.38,0.00,Shipped
ORD-01497,CUST-943,2023-08-26,Food & Beverage,Energy Drink,4,441.89,0.00,Returned
ORD-01498,CUST-514,2023-06-12,Food & Beverage,Energy Drink,2,216.26,0.00,Shipped
ORD-01499,CUST-650,2023-09-18,Food & Beverage,Snack Pack,5,422.57,0.00,Returned
ORD-01500,CUST-740,2023-09-21,Clothing,Sneakers,4,276.85,0.00,Shipped
ORD-01501,CUST-641,2023-07-16,Clothing,Jeans,1,349.73,0.00,Shipped
ORD-01502,CUST-428,2023-10-13,Clothing,T-Shirt,4,221.58,0.00,Cancelled
ORD-01503,CUST-152,2023-03-25,Food & Beverage,Snack Pack,3,305.22,0.01,Delivered
ORD-01504,CUST-989,2023-01-11,Home Goods,Air Fryer,3,196.68,0.00,Delivered
ORD-01505,CUST-701,2023-01-26,Clothing,Jeans,1,65.62,0.10,Delivered
ORD-01506,CUST-297,2023-07-15,Clothing,T-Shirt,2,118.01,0.13,Returned
ORD-01507,CUST-380,2023-07-25,Clothing,Sneakers,2,56.42,0.00,Pending
